world	ISLAMABAD, Aug. 19 (Xinhuanet) -- A Pakistani religious leader, allegedly linked with the al-Qaeda terrorist network, has died here in police custody, local media reported Thursday.
business	NEW YORK (Reuters) - Allstate Corp. &lt;ALL.N&gt;, the No. 2 U.S. home and auto insurer, on Monday said potential losses stemming from Hurricane Charley could hurt its current results.
world	Clashes with separatists in the breakaway region of South Ossetia kill two Georgian soldiers.
world	John Kerry has held 10 "front porch visit" events an actual front porch is optional where perhaps 100 people ask questions in a low-key campaigning style.
world	NEW YORK - Another jump in oil prices pre-empted a rally on Wall Street Tuesday, though stocks managed to post modest gains on the strength of the latest consumer price report, which put many investors' inflation fears to rest for the near term. Stocks started the session strong after the government's Consumer Price Index registered a small drop in July, giving consumers a respite from soaring energy prices...
world	AFP - American descendants of African slaves should be exempted from US federal taxes for a generation or two to compensate them for the state-sanctioned exploitation of their ancestors, an aspiring US Senate hopeful declared.
world	AP - The European Union head office said Tuesday it had concerns over Italian budget deficit figures, only a week after Greece was challenged over alleged sloppy bookkeeping and possible underreporting of deficit figures.
world	Gerhard Schrder is no stranger to sharing his life with members of the opposite sex. On Monday, it was revealed that there was a new young lady on the scene: his freshly adopted three-year old daughter, Viktoria.
business	The Days, owned by its advertisers, may boost ABC'S bottom line. But will they control content?
world	NAJAF, Iraq (Reuters) - Heavy fighting broke out between U.S. troops and Shi'ite militiamen in the Iraqi city of Najaf, where Iraq's interim defense minister said he expected a "decisive battle" to take place on Wednesday.
world	Israel #39;s air force launched an attack on a Gaza City building early Wednesday, killing at least five people, according to witnesses and officials on both sides. Seven people were also wounded, four critically.
tech	\\"(CNN) -- A longtime associate of al Qaeda leader Osama bin Laden surrendered to\Saudi Arabian officials Tuesday, a Saudi Interior Ministry official said."\\"But it is unclear what role, if any, Khaled al-Harbi may have had in any terror\attacks because no public charges have been filed against him."\\"The Saudi government -- in a statement released by its embassy in Washington --\called al-Harbi's surrender "the latest direct result" of its limited, one-month\offer of leniency to terror suspects."\\This is great! I hope this really starts to pay off. Creative solutions to\terrorism that don't involve violence. \\How refreshing! \\Are you paying attention Bush administration?\\
business	Brazil stands to lose billions of dollars in trade benefits from the United States if it does not prove by the end of September that it is making progress in combating copyright piracy.
tech	Reuters - The mystery of what went wrong for the\software industry in late June when sales stalled at more than\20 brand-name companies is not even close to being solved\although the third quarter is nearly halfway over.
world	AP - Democratic vice presidential nominee John Edwards promised Monday to deliver high-speed Internet access and more money for people to start businesses in rural areas.
world	TAIPEI (Reuters) - The United States will announce the sale of four Aegis missile-defense warships to Taiwan next year with delivery likely to begin in 2011, a newspaper said on Monday.
world	Prime Minister John Howard said a former public servant had not backed the claims by former adviser Mike Scrafton about the children overboard affair.
world	BAGHDAD, Iraq (AP) -- A delegate at Iraq #39;s National Conference in Baghdad says a militant Shiite cleric has agreed to disarm and pull his forces from a shrine in Najaf.
world	WE stand on the brink of a historic agreement on Northern Ireland. (Depending on how fast events move today, by teatime we could be celebrating an established fact.
world	With a bandanna on his head and a grin on his cheeks, Italy #39;s flamboyant Premier Silvio Berlusconi has been playing vacation host to Britain #39;s Tony Blair in Sardinia, an unlikely holiday coupling that highlights an Italian-British alliance ...
tech	AP - Normally clannish and agressive Argentine ants have become so laid back since arriving in Australia decades ago that they no longer fight neighboring nests and have formed a supercolony here that spans 60 miles, scientists say.
tech	AP - The U.S. Forest Service on Wednesday rejected environmentalists' appeal of a plan to poison a stream south of Lake Tahoe to aid what wildlife officials call "the rarest trout in America."
tech	\\"When we Americans first began, our biggest danger was clearly in view: we knew\from the bitter experience with King George III that the most serious threat to\democracy is usually the accumulation of too much power in the hands of an\Executive, whether he be a King or a president. Our ingrained American distrust\of concentrated power has very little to do with the character or persona of the\individual who wields that power. It is the power itself that must be\constrained, checked, dispersed and carefully balanced, in order to ensure the\survival of freedom. In addition, our founders taught us that public fear is the\most dangerous enemy of democracy because under the right circumstances it ...\\
world	AP - A North Carolina man who deserted the U.S. Army for North Korea nearly 40 years ago was greeted by cheering crowds Tuesday in his wife's hometown on a remote island in northern Japan, where he said he plans to live his "remaining days."
world	AP - President Vladimir Putin said Tuesday he could not imagine how Iraqi elections scheduled for Jan. 30 could be held under current conditions.
tech	NEW YORK (Reuters) - America Online on Thursday said it plans to sell a low-priced PC targeting low-income and minority households who agree to sign up for a year of dialup Internet service.
world	WASHINGTON -- A long-awaited report on the Abu Ghraib prison scandal will implicate about two dozen military intelligence soldiers and civilian contractors in the intimidation and sexual humiliation of Iraq war prisoners, but will not suggest wrongdoing by military brass outside the prison, senior defense officials said yesterday.
tech	Reuters - Tyrannosaurus Rex grew incredibly fast\during a teenaged growth spurt that saw the dinosaur expand its\bulk by six times, but the fearsome beasts "lived fast and died\young," researchers said on Wednesday.
